Date,country,district_code,district,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,conflict_1#,conflict_2#,total_conflict#
2015-10-01,South Sudan,127,Koch,29.85742,8.633903,2015_10,2015,10,4.0,0.0,0.6184498,99.47553,16.08848,3.202777,14.71257,-0.9253577,3,51,3.905843,4428.075,10.10188,105169.0,5726.711,82.94444,0.0,0.0,0.0
2015-10-01,South Sudan,143,Rubkona,29.63566,9.268476,2015_10,2015,10,4.0,0.0,0.6228188,107.7723,19.66154,4.97981,13.70078,1.049546,3,0,3.809407,3578.829,21.51323,139977.0,5674.409,88.27273,0.0,0.0,0.0
2015-11-01,South Sudan,127,Koch,29.85742,8.633903,2015_11,2015,11,,,0.5665062,102.8829,1.060239,-0.1732574,2.031296,-2.779768,4,8,3.970979,4428.075,10.10188,105169.0,5726.711,82.94444,0.0,0.0,0.0
2015-11-01,South Sudan,143,Rubkona,29.63566,9.268476,2015_11,2015,11,,,0.5332729,110.4312,0.3308965,-0.4177791,1.135944,-0.9057986,0,0,3.903321,3578.829,21.51323,139977.0,5674.409,88.27273,0.0,0.0,0.0
2015-12-01,South Sudan,127,Koch,29.85742,8.633903,2015_12,2015,12,,,0.4517829,101.4051,0.07083951,0.006363116,1.056665,0.4744664,0,0,4.203355,4428.075,10.10188,105169.0,5726.711,82.94444,0.0,0.0,0.0
2015-12-01,South Sudan,143,Rubkona,29.63566,9.268476,2015_12,2015,12,,,0.4169579,112.3802,0.0368436,0.000537609,1.02329,0.6993259,0,0,3.865688,3578.829,21.51323,139977.0,5674.409,88.27273,0.0,1.0,1.0
2016-01-01,South Sudan,127,Koch,29.85742,8.633903,2016_01,2016,1,,,0.3657982,98.41176,0.06965845,-0.003621455,0.4346255,-0.1238486,0,0,4.497915,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-01-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_01,2016,1,,,0.3553275,112.5215,0.02380428,-0.000799336,0.5715608,0.08497426,1,1,3.964477,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-02-01,South Sudan,127,Koch,29.85742,8.633903,2016_02,2016,2,4.0,0.0,0.3171722,100.1014,0.06668425,0.008581839,0.04624099,-0.035187,0,0,4.8822,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-02-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_02,2016,2,3.0,1.0,0.30496,110.4239,0.04834363,0.000316799,0.05132295,0.005973233,0,0,4.259475,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-03-01,South Sudan,127,Koch,29.85742,8.633903,2016_03,2016,3,,,0.321756,105.107,1.803574,0.8093402,0.5081304,0.09606538,6,18,5.557652,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-03-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_03,2016,3,,,0.2750268,104.3339,1.928213,1.169352,0.1046996,-0.09458631,0,0,4.514588,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-04-01,South Sudan,127,Koch,29.85742,8.633903,2016_04,2016,4,,,0.3825462,112.7998,7.335452,1.930569,2.566594,0.4863767,0,0,6.156997,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-04-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_04,2016,4,,,0.329103,113.945,3.689245,0.1320098,1.661809,0.5262877,6,4,4.967897,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-05-01,South Sudan,127,Koch,29.85742,8.633903,2016_05,2016,5,,,0.5927445,131.0175,21.28537,7.339443,17.64378,10.50906,0,0,6.828842,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-05-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_05,2016,5,,,0.4870987,125.4027,21.95778,8.363227,10.38656,5.529041,2,6,5.937502,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-06-01,South Sudan,127,Koch,29.85742,8.633903,2016_06,2016,6,3.0,0.0,0.737026,122.5152,27.57667,4.561404,24.80404,8.541261,0,0,7.421559,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-06-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_06,2016,6,2.0,0.0,0.672784,117.379,24.07309,1.498665,17.72414,4.329368,0,0,6.547625,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-07-01,South Sudan,127,Koch,29.85742,8.633903,2016_07,2016,7,,,0.7452758,109.1422,29.88818,-0.5137281,34.96751,10.54657,0,0,8.20741,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-07-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_07,2016,7,,,0.7281121,102.8897,28.80723,1.276703,30.39588,5.692064,3,1,7.08302,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-08-01,South Sudan,127,Koch,29.85742,8.633903,2016_08,2016,8,,,0.6940929,98.91414,26.13924,-5.790805,29.61416,2.090277,1,5,9.79972,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-08-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_08,2016,8,,,0.7451235,102.6345,27.75564,-6.473967,34.12716,4.760873,1,0,8.406734,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-09-01,South Sudan,127,Koch,29.85742,8.633903,2016_09,2016,9,,,0.6436662,96.83602,17.76912,-6.547214,23.6585,0.3632251,6,13,11.53114,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-09-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_09,2016,9,,,0.6909175,102.5593,20.80903,-6.346068,27.40053,3.365462,5,22,10.3296,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-10-01,South Sudan,127,Koch,29.85742,8.633903,2016_10,2016,10,4.0,0.0,0.6207261,99.84168,12.57411,-0.3115864,9.842686,-5.795243,0,0,12.922,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-10-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_10,2016,10,2.0,1.0,0.5688159,98.42764,15.44155,0.7598231,7.193307,-5.457929,2,10,11.65631,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-11-01,South Sudan,127,Koch,29.85742,8.633903,2016_11,2016,11,,,0.5842666,106.1084,0.4514141,-0.7820821,0.9364347,-3.874629,2,18,14.09543,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-11-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_11,2016,11,,,0.4372997,90.55691,0.2619421,-0.4867335,0.3195813,-1.722161,8,3,12.3618,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,0.0,0.0
2016-12-01,South Sudan,127,Koch,29.85742,8.633903,2016_12,2016,12,,,0.5386564,120.9043,0.06767252,0.003196124,0.5591366,-0.02306167,7,7,16.07728,4428.075,10.10188,119613.0,5726.711,82.94444,0.0,0.0,0.0
2016-12-01,South Sudan,143,Rubkona,29.63566,9.268476,2016_12,2016,12,,,0.3640586,98.12254,0.03684455,0.000538569,0.2270666,-0.09689771,0,0,13.72048,3578.829,21.51323,139059.0,5674.409,88.27273,0.0,1.0,1.0
2017-01-01,South Sudan,127,Koch,29.85742,8.633903,2017_01,2017,1,,,0.4729557,127.2406,0.06965845,-0.003621455,0.1795642,-0.3789099,1,10,16.45754,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-01-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_01,2017,1,,,0.3134532,99.26119,0.02380428,-0.000799336,0.06686474,-0.4197218,5,10,14.46568,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-02-01,South Sudan,127,Koch,29.85742,8.633903,2017_02,2017,2,4.0,0.0,0.4130261,130.3535,0.05200116,-0.006101255,0.2041985,0.1227705,2,22,17.10125,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-02-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_02,2017,2,3.0,1.0,0.2846215,103.0594,0.04834363,0.000316799,0.091208,0.04585829,1,0,14.0671,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-03-01,South Sudan,127,Koch,29.85742,8.633903,2017_03,2017,3,,,0.3562473,116.3741,0.9192436,-0.07499065,0.06823198,-0.343833,1,0,18.416,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-03-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_03,2017,3,,,0.2726104,103.4172,0.6237167,-0.1351437,0.01009121,-0.1891947,1,3,14.64411,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-04-01,South Sudan,127,Koch,29.85742,8.633903,2017_04,2017,4,,,0.3765269,111.0249,4.547169,-0.8577129,2.024837,-0.05538021,0,0,20.24309,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-04-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_04,2017,4,,,0.2920616,101.1202,2.80681,-0.7504249,0.4981598,-0.6373614,2,7,15.22202,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-05-01,South Sudan,127,Koch,29.85742,8.633903,2017_05,2017,5,,,0.5476426,121.0484,14.3869,0.4409711,10.66774,3.533011,0,0,21.97875,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-05-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_05,2017,5,,,0.5003457,128.8132,18.21232,4.617765,6.704841,1.847321,0,0,17.03176,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-06-01,South Sudan,127,Koch,29.85742,8.633903,2017_06,2017,6,4.0,0.0,0.7017441,116.6503,27.2351,4.219832,22.92954,6.66676,0,0,26.60116,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-06-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_06,2017,6,3.0,1.0,0.6996318,122.0631,32.26373,9.689308,22.45665,9.061877,2,2,22.90582,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-07-01,South Sudan,127,Koch,29.85742,8.633903,2017_07,2017,7,,,0.7061435,103.4115,37.05511,6.653199,26.40788,1.986935,2,17,28.27451,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-07-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_07,2017,7,,,0.7435909,105.077,34.50649,6.975962,28.43726,3.733445,5,0,23.14534,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-08-01,South Sudan,127,Koch,29.85742,8.633903,2017_08,2017,8,,,0.702486,100.1102,38.21826,6.288219,29.67102,2.147136,0,0,28.80449,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-08-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_08,2017,8,,,0.7437436,102.4444,40.60955,6.379945,29.95136,0.5850733,3,20,23.35247,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-09-01,South Sudan,127,Koch,29.85742,8.633903,2017_09,2017,9,,,0.6777811,101.9684,24.10985,-0.2064836,26.67616,3.380886,7,66,27.89819,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-09-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_09,2017,9,,,0.7178364,106.5551,26.44669,-0.7084026,28.84977,4.814702,10,130,23.43097,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-10-01,South Sudan,127,Koch,29.85742,8.633903,2017_10,2017,10,3.0,0.0,0.6166746,99.19,10.53208,-2.353617,18.27966,2.641736,1,10,28.33731,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-10-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_10,2017,10,3.0,1.0,0.6212538,107.5015,10.79211,-3.889619,14.16956,1.518322,3,0,24.59334,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-11-01,South Sudan,127,Koch,29.85742,8.633903,2017_11,2017,11,,,0.5941641,107.9059,2.079922,0.8464258,12.76541,7.954348,0,0,28.95922,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-11-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_11,2017,11,,,0.5394617,111.7128,1.36091,0.6122348,5.837967,3.796224,4,20,25.12928,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2017-12-01,South Sudan,127,Koch,29.85742,8.633903,2017_12,2017,12,,,0.4892313,109.8105,0.06767252,0.003196124,1.020246,0.4380477,3,22,28.07071,4428.075,10.10188,134058.0,5726.711,82.94444,0.0,0.0,0.0
2017-12-01,South Sudan,143,Rubkona,29.63566,9.268476,2017_12,2017,12,,,0.3807265,102.615,0.036844,0.000538013,0.1645813,-0.1593831,5,3,24.19155,3578.829,21.51323,138141.0,5674.409,88.27273,0.0,0.0,0.0
2018-01-01,South Sudan,127,Koch,29.85742,8.633903,2018_01,2018,1,,,0.3828144,102.9897,0.06965845,-0.003621455,0.5786776,0.02020351,4,0,28.41536,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-01-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_01,2018,1,,,0.3135406,99.28886,0.02380405,-0.000799568,0.3340564,-0.1525301,3,11,23.44299,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-02-01,South Sudan,127,Koch,29.85742,8.633903,2018_02,2018,2,4.0,0.0,0.3285329,103.6869,0.1097482,0.05164581,0.1222729,0.04084487,8,16,29.1065,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-02-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_02,2018,2,3.0,1.0,0.2902326,105.0912,0.06380248,0.01577564,0.0346566,-0.01069311,3,0,24.73034,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-03-01,South Sudan,127,Koch,29.85742,8.633903,2018_03,2018,3,,,0.3592884,117.3675,1.222001,0.2277667,1.653687,1.241622,1,2,33.30311,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-03-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_03,2018,3,,,0.2962867,112.399,0.9809322,0.2220718,0.8580715,0.6587856,0,0,27.15446,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-04-01,South Sudan,127,Koch,29.85742,8.633903,2018_04,2018,4,,,0.3966794,116.9672,6.222204,0.8173214,3.175622,1.095404,3,15,35.69922,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-04-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_04,2018,4,,,0.3058597,105.8975,3.098628,-0.4586067,0.9296036,-0.2059176,12,12,28.11818,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-05-01,South Sudan,127,Koch,29.85742,8.633903,2018_05,2018,5,,,0.4768492,105.4005,16.76767,2.821745,7.955406,0.8206789,0,0,37.46042,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-05-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_05,2018,5,,,0.3507291,90.29463,15.23515,1.640598,4.967935,0.1104151,1,0,30.62278,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-06-01,South Sudan,127,Koch,29.85742,8.633903,2018_06,2018,6,4.0,0.0,0.6188932,102.8781,24.38689,1.371627,20.19716,3.934388,8,4,40.09264,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-06-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_06,2018,6,3.0,1.0,0.5589846,97.52468,20.662,-1.912428,12.34969,-1.045083,1,0,32.09746,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-07-01,South Sudan,127,Koch,29.85742,8.633903,2018_07,2018,7,,,0.7248175,106.1462,30.82716,0.4252461,25.88847,1.467528,1,3,43.5489,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-07-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_07,2018,7,,,0.7505328,106.058,25.24797,-2.28256,26.61304,1.909224,3,4,34.17942,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-08-01,South Sudan,127,Koch,29.85742,8.633903,2018_08,2018,8,,,0.7244273,103.237,33.39366,1.46361,28.79731,1.27342,0,0,45.27474,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-08-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_08,2018,8,,,0.7729887,106.4727,39.93565,5.706044,34.15165,4.78536,1,3,36.10807,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-09-01,South Sudan,127,Koch,29.85742,8.633903,2018_09,2018,9,,,0.6847169,103.0119,33.3581,9.041764,22.48571,-0.8095614,3,0,47.07423,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-09-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_09,2018,9,,,0.7261919,107.7954,31.85332,4.698221,25.16305,1.127984,1,0,38.71903,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-10-01,South Sudan,127,Koch,29.85742,8.633903,2018_10,2018,10,3.0,1.0,0.6496144,104.4883,12.48315,-0.4025551,16.18229,0.5443582,2,3,48.13194,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-10-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_10,2018,10,3.0,1.0,0.6327438,109.4897,12.84718,-1.834545,12.52723,-0.1240019,3,0,41.72617,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-11-01,South Sudan,127,Koch,29.85742,8.633903,2018_11,2018,11,,,0.537618,97.63657,0.9362968,-0.2971994,2.149131,-2.661932,0,0,49.15115,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-11-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_11,2018,11,,,0.5023528,104.0282,0.4552056,-0.29347,0.596288,-1.445455,11,0,44.28588,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2018-12-01,South Sudan,127,Koch,29.85742,8.633903,2018_12,2018,12,,,0.3664817,82.25874,0.06767252,0.003196124,0.3490984,-0.2330999,0,0,51.22705,4428.075,10.10188,148502.0,5726.711,82.94444,0.0,0.0,0.0
2018-12-01,South Sudan,143,Rubkona,29.63566,9.268476,2018_12,2018,12,,,0.3668248,98.86812,0.036844,0.000538013,0.411952,0.08798768,3,0,45.95143,3578.829,21.51323,137223.0,5674.409,88.27273,0.0,0.0,0.0
2019-01-01,South Sudan,127,Koch,29.85742,8.633903,2019_01,2019,1,,,0.3138399,84.43324,0.06965845,-0.003621455,0.05322412,-0.50525,0,0,51.6207,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-01-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_01,2019,1,,,0.3173668,100.5005,0.02380428,-0.000799336,0.07325613,-0.4133304,0,0,47.74266,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-02-01,South Sudan,127,Koch,29.85742,8.633903,2019_02,2019,2,4.0,0.0,0.2923796,92.27671,0.05258788,-0.005514537,0.1153234,0.03389538,0,0,53.18938,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-02-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_02,2019,2,3.0,1.0,0.2762059,100.0122,0.04834363,0.000316799,0.1686629,0.1233132,0,0,50.29222,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-03-01,South Sudan,127,Koch,29.85742,8.633903,2019_03,2019,3,,,0.2946355,96.40689,0.89971,-0.09210058,0.01385117,-0.3872028,0,0,57.27997,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-03-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_03,2019,3,,,0.2809649,106.474,0.6269343,-0.1285433,0.006068627,-0.1880071,0,0,55.08644,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,1.0,1.0
2019-04-01,South Sudan,127,Koch,29.85742,8.633903,2019_04,2019,4,,,0.2964641,87.76338,5.119662,-0.2852201,1.034728,-1.00368,0,0,60.15802,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-04-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_04,2019,4,,,0.2964211,102.6384,3.734034,0.1767988,0.3066667,-0.7967971,1,0,57.57355,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-05-01,South Sudan,127,Koch,29.85742,8.633903,2019_05,2019,5,,,0.3831673,84.69352,18.57189,4.625965,5.063203,-2.071524,0,0,63.91064,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-05-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_05,2019,5,,,0.3411148,87.81945,17.37052,3.775968,2.935709,-1.921811,0,0,61.80294,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-06-01,South Sudan,127,Koch,29.85742,8.633903,2019_06,2019,6,4.0,0.0,0.7026354,116.7985,35.04548,12.03022,26.11454,9.851768,0,0,67.89367,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-06-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_06,2019,6,3.0,1.0,0.6459235,112.6927,28.30441,5.729979,20.58549,7.190713,1,0,65.42305,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-07-01,South Sudan,127,Koch,29.85742,8.633903,2019_07,2019,7,,,0.7348174,107.6106,29.29078,-1.111135,33.22865,8.807704,0,0,69.58488,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-07-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_07,2019,7,,,0.7524649,106.331,24.33217,-3.198357,38.20407,13.50025,1,4,66.32935,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-08-01,South Sudan,127,Koch,29.85742,8.633903,2019_08,2019,8,,,0.7344478,104.665,32.60678,0.6767308,32.13649,4.612598,1,1,70.15751,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-08-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_08,2019,8,,,0.7383234,101.6979,40.04298,5.813375,31.80562,2.439328,0,0,66.27453,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-09-01,South Sudan,127,Koch,29.85742,8.633903,2019_09,2019,9,,,0.7189224,108.1579,26.63758,2.321249,28.64731,5.352035,0,0,72.10219,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-09-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_09,2019,9,,,0.6985097,103.6863,28.53688,1.381785,28.76097,4.725908,0,0,70.20888,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-10-01,South Sudan,127,Koch,29.85742,8.633903,2019_10,2019,10,3.0,0.0,0.6954993,111.8687,13.31986,0.4341564,26.30554,10.66761,0,0,73.95822,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-10-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_10,2019,10,3.0,1.0,0.6640997,114.9155,14.66084,-0.02088646,22.77818,10.12694,1,0,73.3115,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-11-01,South Sudan,127,Koch,29.85742,8.633903,2019_11,2019,11,,,0.6534182,118.667,0.7741719,-0.4593243,19.24852,14.43745,0,0,77.31668,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-11-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_11,2019,11,,,0.588079,121.7806,0.6566904,-0.09198519,12.15478,10.11303,2,2,77.42786,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2019-12-01,South Sudan,127,Koch,29.85742,8.633903,2019_12,2019,12,,,0.5540902,124.3684,0.06767224,0.003195852,1.347868,0.7656694,0,0,82.66091,4428.075,10.10188,162946.0,5726.711,82.94444,0.0,0.0,0.0
2019-12-01,South Sudan,143,Rubkona,29.63566,9.268476,2019_12,2019,12,,,0.4590839,123.7341,0.036844,0.000538018,0.5153111,0.1913468,0,0,81.2312,3578.829,21.51323,136305.0,5674.409,88.27273,0.0,0.0,0.0
2020-01-01,South Sudan,127,Koch,29.85742,8.633903,2020_01,2020,1,,,0.4273204,114.9632,0.06965771,-0.003529332,1.279871,0.7213971,0,0,79.64887,4428.075,10.10188,104519.5,5726.711,82.94444,0.0,0.0,0.0
2020-01-01,South Sudan,143,Rubkona,29.63566,9.268476,2020_01,2020,1,,,0.3575622,113.2292,0.02380181,-0.0007813092,0.8337034,0.3471168,0,0,76.24871,3578.829,21.51323,139635.7,5674.409,88.27273,0.0,0.0,0.0
2020-02-01,South Sudan,127,Koch,29.85742,8.633903,2020_02,2020,2,3.0,0.0,0.3572074,112.7367,0.0520011,-0.005959919,0.1002739,0.01884595,0,0,81.291,4428.075,10.10188,104519.5,5726.711,82.94444,0.0,0.0,0.0
2020-02-01,South Sudan,143,Rubkona,29.63566,9.268476,2020_02,2020,2,3.0,1.0,0.3155894,114.2727,0.04834339,0.0003084315,0.09990005,0.05455033,1,0,78.37866,3578.829,21.51323,139635.7,5674.409,88.27273,0.0,0.0,0.0
